Gene,alt_mod_ratio,ref_mod_ratio,bias_pvalue
Fignl1_1567,0.8125,0.929824561403509,0.055323
Fignl1_1920,0.761904761904762,0.805555555555556,0.300301
Fignl1_2011,0.5,0.485294117647059,0.446179
Fignl1_2182,0.95,0.865671641791045,0.053597
Fignl1_2228,0.538461538461538,0.507462686567164,0.378423
Fignl1_2401,0.711111111111111,0.717948717948718,0.47217
Fiz1_1692,0.967741935483871,0.923076923076923,0.17979
Fiz1_1706,0.303030303030303,0.4,0.18179
Fiz1_1861,0.871794871794872,0.901639344262295,0.332606
Fiz1_1917,0.894736842105263,0.733333333333333,0.018778
Fkbp4_2068,0.790575916230366,0.806896551724138,0.366925
Fkbp5_2749,0.2,0.411764705882353,0.035725
Fkbp8_1566,0.584,0.458333333333333,0.043221
Fkbp9_1474,0.628571428571429,0.67741935483871,0.345595
Fkbp9_1563,0.555555555555556,0.448275862068966,0.194511
Fkbp9_1854,0.731707317073171,0.756756756756757,0.394784
Fkbp9_2034,0.627906976744186,0.425,0.029093
Flnb_7205,0.6,0.428571428571429,0.123575
Flnb_8175,0.745454545454545,0.4,0.00019199999999997
Flnb_8233,0.784313725490196,0.872340425531915,0.113259
Flnb_8276,0.717391304347826,0.638888888888889,0.22268
Flnb_8281,0.923076923076923,0.744186046511628,0.00746800000000003
Flnb_8375,0.482142857142857,0.468085106382979,0.446669
Flnb_9033,0.538461538461538,0.654545454545455,0.099151
Fn1_6919,0.5,0.474576271186441,0.34268
Fn1_8083,0.720779220779221,0.593103448275862,0.009683
Fnta_1329,0.339805825242718,0.338028169014085,0.488761
Folr1_611,0.520547945205479,0.581395348837209,0.258052
Fpgs_1829,0.56,0.3,0.017794
Fpgs_1859,0.916666666666667,0.928571428571429,0.409465
Fpgs_1906,0.88,1,0.040853
Fpgs_2191,0.652173913043478,0.387096774193548,0.02478
Fscn1_1732,0.313559322033898,0.330434782608696,0.382271
Fscn1_2027,0.58252427184466,0.583333333333333,0.495305
Fscn1_2645,0.523121387283237,0.50609756097561,0.360367
Ftsj3_2880,0.75,0.878787878787879,0.031509
Ftsj3_2888,0.689655172413793,0.681818181818182,0.463243
Ftsj3_3054,0.790322580645161,0.712121212121212,0.151173
Fubp1_1388,0.637931034482759,0.641221374045801,0.478361
Fyttd1_1055,0.666666666666667,0.833333333333333,0.077732
Fyttd1_1095,0.6875,0.827586206896552,0.089017
Fyttd1_2788,0.575757575757576,0.303030303030303,0.015402
Fzr1_1961,0.727272727272727,0.923076923076923,0.02416
Fzr1_1999,0.740740740740741,0.818181818181818,0.224725
G3bp1_1633,0.814345991561181,0.799256505576208,0.334101
G3bp1_1811,0.916666666666667,0.814229249011858,0.00034500000000004
G3bp1_2121,0.744,0.718861209964413,0.256502
G3bp1_2230,0.481651376146789,0.442148760330579,0.196817
G3bp1_2592,0.834710743801653,0.767241379310345,0.099342
Gab1_1620,0.422222222222222,0.5,0.271275
Gab1_1769,0.769230769230769,0.8,0.361059
Gab1_1995,0.621621621621622,0.428571428571429,0.077277
Gab1_2330,0.481481481481481,0.269230769230769,0.027376
Gab1_3674,0.478260869565217,0.459459459459459,0.422039
Gab1_3722,0.708333333333333,0.736842105263158,0.363689
Gabpa_1455,0.5,0.5,0.023221
Gabpa_1658,0.380952380952381,0.628571428571429,0.036594
Gabpa_1684,0.625,0.5,0.176032
Gadd45gip1_1310,0.335766423357664,0.4,0.158367
Gadd45gip1_1406,0.607843137254902,0.638297872340426,0.299762
Gak_3699,0.625,0.32,0.013437
Gak_4087,0.695652173913043,0.545454545454545,0.138481
Gar1_1212,0.526315789473684,0.52,0.4794
Gart_3253,0.747474747474748,0.764705882352941,0.38161
Gatad2a_2495,0.419642857142857,0.367647058823529,0.243969
Gatad2a_2503,0.883928571428571,0.78125,0.042666
Gatad2a_2668,0.889908256880734,0.863636363636364,0.313615
Gatad2a_2717,0.767676767676768,0.666666666666667,0.084538
Gatad2a_3236,0.359550561797753,0.5,0.059821
Gcat_1396,0.595744680851064,0.67032967032967,0.159406
Gcdh_1811,0.65,0.523809523809524,0.160593
Gcdh_1882,0.625,0.791666666666667,0.076928
Gcsh_705,0.742307692307692,0.742857142857143,0.488624
Gcsh_1211,0.866666666666667,0.176470588235294,1e-07
Gde1_1176,0.4,0.545454545454545,0.174681
Gdf3_505,0.75,0.791208791208791,0.247999
Gdf3_578,0.53125,0.563218390804598,0.33399
Gdf3_719,0.948717948717949,1,0.128202
Gdf3_749,0.377358490566038,0.318181818181818,0.192421
Gdf3_950,0.634615384615385,0.652173913043478,0.400437
Gdi2_1916,0.407534246575342,0.413333333333333,0.448096
Gemin4_545,0.954545454545455,0.9,0.218145
Gemin4_1006,0.454545454545455,0.391304347826087,0.325126
Gemin4_1110,1,1,0.023221
Gemin4_1166,0.541666666666667,0.739130434782609,0.082182
Gemin4_1174,0.48,0.565217391304348,0.328234
Gemin4_1330,0.88,0.826086956521739,0.267849
Gemin4_2004,0.392857142857143,0.291666666666667,0.228849
Gemin4_2481,0.966666666666667,1,0.361441
Gemin4_2495,0.303030303030303,0.321428571428571,0.441045
Gemin4_2717,0.821428571428571,0.782608695652174,0.369373
Gemin4_2900,0.428571428571429,0.461538461538462,0.397664
Gemin4_3216,0.933333333333333,0.96,0.388918
Gemin6_514,0.521739130434783,0.575,0.342234
Gemin6_621,0.5,0.530612244897959,0.4062
Gemin6_728,0.625,0.380952380952381,0.027678
Gemin7_618,0.487179487179487,0.733333333333333,0.016845
Gemin7_691,0.86046511627907,0.76,0.162053
Gemin7_801,0.355555555555556,0.555555555555556,0.051384
Gemin7_814,0.595744680851064,0.612903225806452,0.442203
Gemin7_824,0.583333333333333,0.451612903225806,0.12326
Gemin7_937,0.604166666666667,0.548387096774194,0.30603
Get4_1294,0.476923076923077,0.522388059701492,0.300164
Gfm1_1273,0.458333333333333,0.722222222222222,0.021974
Gfm1_2394,0.558823529411765,0.6,0.359403
Ghitm_1703,0.591836734693878,0.621621621621622,0.386322
Gins2_1016,0.686746987951807,0.769230769230769,0.167183
Gins4_1212,0.928571428571429,0.952380952380952,0.394593
Gins4_1238,0.575757575757576,0.541666666666667,0.401173
Gipc1_1098,0.9,0.75609756097561,0.02942
Gipc1_1104,0.63013698630137,0.604651162790698,0.394626
Gipc1_1115,0.575757575757576,0.581395348837209,0.482508
Gjb3_525,0.882352941176471,0.77027027027027,0.0310859999999999
Gjb3_531,0.584415584415584,0.529411764705882,0.255816
Gjb3_721,0.625,0.580246913580247,0.285891
Gjb3_1373,0.758620689655172,0.798449612403101,0.226922
Gjb3_1544,0.6328125,0.566176470588235,0.137396
Gjb3_1579,0.976,0.97037037037037,0.425284
Gjb3_1783,0.663366336633663,0.680672268907563,0.392975
Gjb5_551,0.962962962962963,0.85,0.087031
Gjb5_1007,0.683333333333333,0.619047619047619,0.311068
Gjc1_1495,0.96551724137931,0.95,0.472999
Gjc1_1725,0.62962962962963,0.909090909090909,0.00654100000000002
Gjc1_2129,0.714285714285714,0.545454545454545,0.110493
Glb1_2127,0.730769230769231,0.883720930232558,0.063689
Glmp_1269,0.642857142857143,0.612903225806452,0.413974
Glmp_1308,0.333333333333333,0.852941176470588,2.99999999997524e-06
Glmp_1487,0.857142857142857,0.838709677419355,0.428611
Glo1_767,0.836734693877551,0.822222222222222,0.444147
Gltp_761,0.433333333333333,0.222222222222222,0.010763
Gltp_1167,0.366666666666667,0.39622641509434,0.365936
Glud1_1958,0.758620689655172,0.804878048780488,0.243589
Glyr1_2048,0.571428571428571,0.757575757575758,0.083999
Glyr1_2057,0.818181818181818,0.545454545454545,0.015562
Glyr1_2255,0.666666666666667,0.720930232558139,0.35534
Glyr1_2669,0.8,0.95,0.035174
Glyr1_2813,0.68,0.488372093023256,0.056643
Glyr1_2893,0.380952380952381,0.525,0.143446
Gm16286_807,0.557142857142857,0.513888888888889,0.291975
Gm16286_1119,0.666666666666667,0.6,0.211147
Gm16286_1137,0.40625,0.384615384615385,0.392738
Gm16286_1251,0.297297297297297,0.405405405405405,0.097088
Gm16286_1369,0.560975609756098,0.620253164556962,0.233918
Gm16286_1433,0.845070422535211,0.92,0.075202
Gm2a_1609,0.67741935483871,0.571428571428571,0.194403
Gm49336_2131,0.458333333333333,0.476190476190476,0.447198
Gm49336_2137,0.52,0.636363636363636,0.216659
Gnai3_1420,0.264705882352941,0.323529411764706,0.343432
Gnai3_1445,0.918918918918919,0.947368421052632,0.245711
Gnai3_1498,0.485714285714286,0.564102564102564,0.25495
Gnai3_1625,0.825,0.926829268292683,0.059133
Gnai3_1687,0.575,0.465116279069767,0.159531
Gnai3_1759,0.666666666666667,0.619047619047619,0.34042
Gnai3_2804,0.488372093023256,0.5,0.456564
Gnl2_1676,0.411764705882353,0.6,0.075149
Gnl3_1109,0.721739130434783,0.769230769230769,0.226919
Gnpat_2294,0.580645161290323,0.5,0.211276
Gnpat_2583,0.488372093023256,0.733333333333333,0.015423
Gnpat_2818,0.430769230769231,0.476190476190476,0.372907
Gnpda1_1288,0.708333333333333,0.516129032258065,0.041067
Gnpnat1_673,0.63265306122449,0.5,0.083672
Golga7_831,0.784810126582278,0.690909090909091,0.112803
Golm1_3323,0.619047619047619,0.636363636363636,0.437101
Golph3_859,0.615384615384615,0.458333333333333,0.145063
Golph3_1236,0.583333333333333,0.533333333333333,0.350963
Got1_1719,0.366197183098592,0.573170731707317,0.00592700000000002
Got1_1772,0.944444444444444,0.880434782608696,0.067519
Got2_574,0.6,0.513513513513513,0.187815
Got2_2059,0.510416666666667,0.363636363636364,0.010235
Got2_2324,0.601156069364162,0.561643835616438,0.28446
Gpbp1_702,0.394736842105263,0.64,0.026069
Gpbp1_1241,0.651162790697674,0.517241379310345,0.147674
Gpbp1_1963,0.651162790697674,0.535714285714286,0.147369
Gpbp1_2977,0.625,0.379310344827586,0.025163
Gpbp1_3009,0.585365853658537,0.551724137931034,0.396933
Gpbp1_3093,0.769230769230769,0.806451612903226,0.354507
Gpi1_1754,0.573883161512027,0.621052631578947,0.100959
Gpn1_1201,0.433962264150943,0.205128205128205,0.00852200000000003
Gpn1_1256,0.647058823529412,0.725,0.21545
Gpn1_1451,0.636363636363636,0.694444444444444,0.291387
Gpn2_1132,0.476190476190476,0.576923076923077,0.288667
Gpn2_1196,0.777777777777778,0.8,0.43371
Gpn2_1290,0.380952380952381,0.363636363636364,0.43734
Gpn3_1197,0.520833333333333,0.75609756097561,0.00947799999999999
Gpn3_1261,0.770833333333333,0.725,0.321777
Gprc5a_1275,0.619047619047619,0.730769230769231,0.212249
Gprc5a_1368,0.714285714285714,0.827586206896552,0.178085
Gprc5a_1413,0.45,0.741935483870968,0.018452
Gprc5a_1497,0.55,0.5625,0.475875
Gprc5a_1581,0.666666666666667,0.59375,0.298379
Gpt2_1762,0.822222222222222,0.777777777777778,0.343301
Gpt2_2187,0.666666666666667,0.230769230769231,0.00021199999999999
Gpt2_2598,0.46875,0.0833333333333333,0.000218000000000051
Grhpr_1103,0.761904761904762,0.829787234042553,0.281148
Grpel1_870,0.822222222222222,0.655913978494624,0.00411499999999998
Grpel1_1006,0.552083333333333,0.494623655913978,0.210844
Grtp1_1227,0.369565217391304,0.565217391304348,0.093483
Grwd1_1173,0.685714285714286,0.354838709677419,0.00299700000000003
Grwd1_1322,0.514285714285714,0.666666666666667,0.090464
Grwd1_1444,0.473684210526316,0.627906976744186,0.079858
Grwd1_1462,0.675,0.688888888888889,0.452159
Grwd1_1502,0.7,0.604651162790698,0.181111
Grwd1_1559,0.971428571428571,0.928571428571429,0.216989
Grwd1_1621,0.769230769230769,0.822222222222222,0.267947
Grwd1_1710,0.666666666666667,0.75,0.211285
Grwd1_1942,0.387096774193548,0.382352941176471,0.472705
Gsk3a_1480,0.558823529411765,0.685714285714286,0.130174
Gsk3a_1787,0.323529411764706,0.432432432432432,0.17849
Gspt1_93,0.6,0.636363636363636,0.388444
Gspt1_2353,0.635135135135135,0.527272727272727,0.093258
Gsr_1952,0.297872340425532,0.362745098039216,0.122847
Gsta4_789,0.647435897435897,0.683574879227053,0.154008
Gstm1_1114,0.675,0.717948717948718,0.354524
Gsto1_810,0.361702127659574,0.382978723404255,0.457283
Gtf2b_1224,0.571428571428571,0.523809523809524,0.436972
Gtf2e2_1040,0.553191489361702,0.406779661016949,0.0379429999999999
Gtf2e2_1529,0.5625,0.666666666666667,0.223487
Gtf2f2_958,0.487179487179487,0.439024390243902,0.347369
Gtf2f2_1118,0.375,0.545454545454545,0.135825
Gtf2h1_2121,0.886792452830189,0.875,0.448727
Gtf2h3_1093,0.181818181818182,0.344827586206897,0.085615
Gtf2h3_1283,0.625,0.645161290322581,0.438857
Gtf2h5_533,0.263157894736842,0.421052631578947,0.088987
Gtpbp4_2022,0.597402597402597,0.66304347826087,0.204353
Gtsf1l_268,0.636363636363636,0.666666666666667,0.420703
Gtsf1l_511,0.5,0.416666666666667,0.279179
Gtsf1l_559,0.676470588235294,0.80952380952381,0.131803
Guk1_881,0.625,0.4375,0.085271
Guk1_1049,0.55,0.481481481481481,0.320704
H2ax_923,0.771276595744681,0.75,0.334734
H2ax_937,0.716494845360825,0.657718120805369,0.142047
H2ax_1138,0.468965517241379,0.543103448275862,0.119431
H2ax_1264,0.944723618090452,0.935251798561151,0.359556
H2ax_1284,0.631868131868132,0.656488549618321,0.326162
H2ax_1290,0.728571428571429,0.657894736842105,0.074945
Hadhb_1795,0.423076923076923,0.533333333333333,0.210004
Hars_1735,0.527777777777778,0.4375,0.214651
Hars_1907,0.612903225806452,0.829787234042553,0.0161750000000001
Haus1_834,0.54,0.519230769230769,0.460344
Haus3_1890,0.5,0.5,0.023221
Haus4_1394,0.780487804878049,0.8,0.384402
Haus8_1184,0.409090909090909,0.521739130434783,0.1644
Hbp1_2579,0.548387096774194,0.4,0.131865
Hdac2_1780,0.830769230769231,0.861111111111111,0.313669
Heatr3_2192,0.612244897959184,0.871794871794872,0.00196499999999999
Hexb_1234,0.372340425531915,0.433962264150943,0.230304
Higd2a_473,0.7,0.573770491803279,0.076705
Hint1_471,0.615384615384615,0.636363636363636,0.366448
Hk1_3373,0.5,0.7,0.0825669999999999
Hk1_3575,0.961538461538462,0.91304347826087,0.220339
Hk1_3672,0.888888888888889,0.88,0.413553
Hk2_3292,1,0.837837837837838,0.00146400000000002
Hk2_3336,0.441176470588235,0.476190476190476,0.387103
Hk2_4063,0.655172413793103,0.675675675675676,0.405605
Hk2_4577,0.940298507462687,0.955223880597015,0.423097
Hk2_4631,0.746666666666667,0.75,0.474017
Hk2_5195,0.682352941176471,0.747126436781609,0.176045
Hmbs_1020,0.694915254237288,0.649122807017544,0.309745
Hmg20b_1414,0.6,0.441176470588235,0.090208
Hmg20b_1581,0.787878787878788,0.75,0.328469
Hmga1_559,0.565217391304348,0.5,0.439845
Hmgcr_1456,0.675675675675676,0.682926829268293,0.422654
Hmgcr_2828,0.566037735849057,0.576271186440678,0.458414
Hmgcr_2857,0.882352941176471,0.929824561403509,0.200866
Hmgcr_2916,0.76,0.836363636363636,0.172598
Hmgcr_2984,0.770491803278688,0.568965517241379,0.00953400000000004
Hmgcr_3186,0.612903225806452,0.456140350877193,0.040288
Hmgcr_3910,0.475409836065574,0.527272727272727,0.321811
Hmgcr_4109,0.75,0.697674418604651,0.276421
Hmgcs1_1755,0.333333333333333,0.327272727272727,0.470699
Hmgcs1_2685,0.617647058823529,0.541666666666667,0.222883
Hnrnpa0_1112,0.666666666666667,0.708333333333333,0.370328
Hnrnpa0_1300,0.952380952380952,0.9375,0.407599
Hnrnpa0_1345,0.978260869565217,0.967741935483871,0.475449
Hnrnpa0_1370,0.857142857142857,0.925925925925926,0.181173
Hnrnpa0_1520,0.6,0.54320987654321,0.21745
Hnrnpa1_1379,0.631578947368421,0.69811320754717,0.205056
Hnrnpdl_1426,0.792207792207792,0.728971962616822,0.16076
Hnrnpdl_2600,0.590909090909091,0.482758620689655,0.218826
Hnrnpm_2802,0.671428571428571,0.705882352941177,0.321762
Hnrnpu_2646,0.675675675675676,0.735576923076923,0.0865899999999999
Hnrnpul1_2052,0.612903225806452,0.793103448275862,0.057044
Hras_874,0.863636363636364,0.787234042553192,0.165391
Hras_887,0.901960784313726,0.870967741935484,0.305594
Hras_897,0.588235294117647,0.609375,0.407069
Hrob_1314,0.416666666666667,0.6,0.117952
Hrob_2486,0.576923076923077,0.518518518518518,0.367405
Hs6st1_1617,0.727272727272727,0.523809523809524,0.074084
Hs6st1_1670,0.5,0.65,0.153275
Hs6st1_3361,0.794871794871795,0.694444444444444,0.173566
Hs6st1_3493,0.476190476190476,0.342105263157895,0.107436
Hs6st1_3515,0.538461538461538,0.421052631578947,0.150993
Hs6st1_3521,0.588235294117647,0.735294117647059,0.121138
Hsd17b4_2532,0.619047619047619,0.6,0.43732
Hsf1_1833,0.409090909090909,0.238095238095238,0.122951
Hsf2bp_1267,0.720930232558139,0.590909090909091,0.105391
Hsf2bp_1416,0.6,0.475,0.143727
Hspa5_2107,0.788732394366197,0.811688311688312,0.301912
Hspa5_2116,0.474285714285714,0.553191489361702,0.065541
Hspa5_2278,0.979865771812081,0.972413793103448,0.281467
Hspa5_2286,0.482558139534884,0.433862433862434,0.175608
Hspa5_2312,0.676136363636364,0.686813186813187,0.420238
Hspb8_452,0.380952380952381,0.444444444444444,0.333308
Hspb8_1021,0.678571428571429,0.829268292682927,0.077663
Hspb8_1386,0.541666666666667,0.585365853658537,0.362469
Hspbap1_1345,0.674698795180723,0.666666666666667,0.477551
Hspbap1_1357,0.3375,0.403508771929825,0.214956
Hspbap1_1476,0.958904109589041,0.963636363636364,0.42308
Hsph1_758,0.594202898550725,0.516129032258065,0.23715
Hsph1_1941,0.352941176470588,0.483870967741935,0.109828
Hsph1_2828,0.578947368421053,0.480769230769231,0.125268
Hsph1_2834,0.542056074766355,0.453125,0.143702
Hsph1_2907,0.596330275229358,0.569230769230769,0.367839
Hsph1_2939,0.511363636363636,0.604166666666667,0.150008
Iars2_3189,0.461538461538462,0.590909090909091,0.190839
Id1_647,0.777777777777778,0.708333333333333,0.268724
Id1_724,0.846153846153846,0.666666666666667,0.059968
Idh2_1163,0.649484536082474,0.686567164179104,0.305503
Idh2_1660,0.841584158415842,0.871794871794872,0.277496
Idh3a_1358,0.538461538461538,0.594936708860759,0.25079
Ier2_504,0.769230769230769,0.75,0.406499
Ier2_656,0.710526315789474,0.605263157894737,0.148951
Ier2_889,0.588235294117647,0.58695652173913,0.559611
Ier2_951,0.841463414634146,0.866666666666667,0.336089
Ier2_979,0.517647058823529,0.339622641509434,0.016182
Ier2_1113,0.623376623376623,0.642857142857143,0.355346
Ier2_1190,0.868131868131868,0.909090909090909,0.210251
Ier2_1245,0.778846153846154,0.67741935483871,0.078991
Ier2_1296,0.836734693877551,0.69811320754717,0.027008
Ifitm3_169,0.474358974358974,0.423529411764706,0.177352
Ifrd2_491,0.472222222222222,0.521739130434783,0.353903
Ifrd2_575,0.435897435897436,0.565217391304348,0.208561
Ift46_1315,0.652173913043478,0.514285714285714,0.147712
Ift46_1517,0.565217391304348,0.5,0.3788
Ift52_1445,0.475,0.625,0.125565
Ift52_1582,0.571428571428571,0.636363636363636,0.308263
Igf2bp1_2092,0.521739130434783,0.65625,0.118131
Igf2bp1_3570,0.521739130434783,0.409090909090909,0.224621
Igf2bp1_6665,0.681818181818182,0.6875,0.431207
Igf2bp2_3266,0.949152542372881,0.928571428571429,0.27738
Igf2bp2_3638,0.69047619047619,0.744186046511628,0.272448
Ilf2_1375,0.596330275229358,0.578947368421053,0.400658
Ilf2_1439,0.691588785046729,0.757281553398058,0.149949
Ilf3_3181,0.454545454545455,0.527777777777778,0.302705
Ilf3_3216,1,0.972972972972973,0.362649
Ilrun_3572,0.424242424242424,0.521739130434783,0.238085
Immt_2304,0.828125,0.722222222222222,0.067615
Immt_2589,0.442622950819672,0.534246575342466,0.144861
Imp3_498,0.571428571428571,0.614035087719298,0.320249
Imp3_516,0.518518518518518,0.566037735849057,0.313449
Imp3_681,0.96078431372549,0.942307692307692,0.411569
Imp3_696,0.771929824561403,0.821428571428571,0.278447
Imp3_711,0.587301587301587,0.716666666666667,0.068522
Imp4_999,0.642857142857143,0.563380281690141,0.180134
Imp4_1169,0.84,0.91044776119403,0.121894
Impa2_1166,0.231884057971014,0.463768115942029,0.00238400000000005
Ing1_1238,0.379310344827586,0.363636363636364,0.449808
Ing1_1637,0.634615384615385,0.708333333333333,0.26467
Ing1_1691,0.826086956521739,0.9,0.185577
Ing1_1927,0.825396825396825,0.818181818181818,0.482812
Ing1_2213,0.304347826086957,0.444444444444444,0.105846
Ing2_1173,0.617647058823529,0.65,0.399938
Inpp5d_3839,0.459459459459459,0.222222222222222,0.020798
Inpp5d_4022,0.6,0.625,0.411817
Inpp5d_4324,0.391304347826087,0.538461538461538,0.15389
Insig1_1014,0.625,0.666666666666667,0.357146
Insig1_1639,0.659090909090909,0.69047619047619,0.364141
Insig1_1740,0.53125,0.366666666666667,0.089912
Ints1_6837,0.645161290322581,0.523809523809524,0.195116
Ints3_3700,0.466666666666667,0.545454545454545,0.263263
Ints3_3913,0.555555555555556,0.558823529411765,0.487867
Ints8_1774,0.758620689655172,0.516129032258065,0.019837
Ints8_2415,0.394736842105263,0.75,0.000974999999999948
Ipo4_3336,0.654545454545455,0.702702702702703,0.305682
Ipo4_3404,0.821428571428571,0.685714285714286,0.07468
Ipo5_3485,0.89922480620155,0.842857142857143,0.084408
Ipo5_3681,0.734375,0.595890410958904,0.00890999999999997
Ipo7_3598,0.609756097560976,0.37037037037037,0.024672
Ipo9_2285,0.6,0.346153846153846,0.031355
Ipo9_3312,0.911764705882353,0.828571428571429,0.284283
Ipo9_3414,0.583333333333333,0.647058823529412,0.27204
Iqgap1_5286,0.371428571428571,0.558823529411765,0.055899
Iqgap1_5753,0.964285714285714,0.96551724137931,0.476237
Iqgap1_5820,0.837837837837838,0.620689655172414,0.023723
Iqgap1_7369,0.647058823529412,0.681818181818182,0.43148
Ireb2_2584,0.391304347826087,0.5,0.224354
Ireb2_3008,0.583333333333333,0.333333333333333,0.0461240000000001
Ireb2_3059,0.727272727272727,0.739130434782609,0.432571
Ireb2_3124,0.761904761904762,0.714285714285714,0.428449
Ireb2_5163,0.576923076923077,0.521739130434783,0.41085
Iscu_776,0.758620689655172,0.735294117647059,0.429038
Iscu_820,0.6,0.702702702702703,0.18662
Isoc1_997,0.483870967741935,0.615384615384615,0.159382
Isoc1_1412,0.594594594594595,0.75,0.0878679999999999
Ist1_1131,0.736842105263158,0.85,0.133729
Ist1_1162,0.732142857142857,0.6,0.153291
Ist1_1370,0.807017543859649,0.904761904761905,0.123619
Ist1_1562,0.542372881355932,0.652173913043478,0.18148
Itgb1_2077,0.557377049180328,0.730769230769231,0.057578
Itgb1_2882,0.666666666666667,0.5,0.062814
Itgb1_3050,0.6,0.5,0.174912
Itpk1_1388,0.65,0.65,0.023221
Itpk1_2256,0.65625,0.696969696969697,0.344325
Itpk1_2801,0.657142857142857,0.511111111111111,0.095746
Jade1_2039,0.785714285714286,0.88,0.176785
Jade1_2129,0.933333333333333,0.846153846153846,0.135197
Jade1_2241,0.466666666666667,0.461538461538462,0.488668
Jade1_2250,0.535714285714286,0.518518518518518,0.446154
Jade1_2313,0.586206896551724,0.521739130434783,0.321256
Jade1_2523,0.793103448275862,0.56,0.046333
Jade1_2631,0.9,0.962962962962963,0.213862
Jade1_2693,0.423076923076923,0.416666666666667,0.465505
Jade1_2826,0.652173913043478,0.407407407407407,0.038547
Jade1_2930,0.685714285714286,0.678571428571429,0.489321
Jade1_3822,0.441860465116279,0.461538461538462,0.439779
Jade1_5279,0.36734693877551,0.326530612244898,0.295589
Jagn1_313,0.371428571428571,0.515151515151515,0.125354
Jagn1_651,0.857142857142857,0.783783783783784,0.220023
Jagn1_765,0.578947368421053,0.628571428571429,0.349228
Jagn1_918,0.571428571428571,0.485714285714286,0.273435
Jam2_138,0.586206896551724,0.541666666666667,0.368323
Jam2_2742,0.444444444444444,0.523809523809524,0.281735
Jam2_3924,0.514285714285714,0.5,0.459707
Jam2_3961,0.552631578947368,0.52,0.358267
Jarid2_1735,0.2,0.48,0.021965
Jarid2_2608,0.864864864864865,0.928571428571429,0.171733
Jarid2_4978,0.258620689655172,0.32,0.239398
Jarid2_5752,0.840909090909091,0.894736842105263,0.219784
Jarid2_5822,0.722222222222222,0.586206896551724,0.127051
Jmjd6_511,0.88,0.771428571428571,0.138331
Jmjd6_805,0.461538461538462,0.638888888888889,0.084129
Jmjd6_1045,0.333333333333333,0.594594594594595,0.014887
Jmjd6_1541,0.703703703703704,0.6875,0.447412
Jpt2_809,0.8,0.711111111111111,0.179665
Jtb_837,0.833333333333333,0.954545454545455,0.067458
Jund_27,0.533333333333333,0.743589743589744,0.00835799999999998
Jund_545,0.444444444444444,0.5,0.234373
Jund_881,0.841772151898734,0.879310344827586,0.230449
Jund_1160,0.876595744680851,0.884615384615385,0.410813
Jund_1187,0.948818897637795,0.956140350877193,0.370865
Jund_1198,0.6,0.575757575757576,0.380085
Jund_1213,0.909090909090909,0.971428571428571,0.007243
Kansl2_1867,0.461538461538462,0.657142857142857,0.061518
Kansl2_2084,0.59375,0.365853658536585,0.025475
Kansl2_2100,0.5,0.456521739130435,0.357132
Kansl2_2115,0.757575757575758,0.771428571428571,0.442425
Kansl2_2289,0.441176470588235,0.743589743589744,0.00361400000000001
Kat2a_2628,0.930232558139535,0.923076923076923,0.415913
Kat2a_2655,0.490196078431373,0.590909090909091,0.164925
Kat2a_2671,0.566037735849057,0.760869565217391,0.018683
Kat2a_2798,0.62962962962963,0.659574468085106,0.403273
Kat2a_2872,0.720930232558139,0.695652173913043,0.436574
Kat2a_2910,0.521739130434783,0.547619047619048,0.362021
Kat6b_5230,0.956521739130435,1,0.359647
Kat6b_5366,0.652173913043478,0.85,0.056356
Kat6b_5982,0.958333333333333,0.7,0.00625200000000004
Kat6b_6859,0.625,0.55,0.317832
Kat7_578,0.5,0.384615384615385,0.144091
Kctd20_1577,0.8125,0.909090909090909,0.137403
Kctd20_1593,0.444444444444444,0.45,0.482886
Kctd20_1874,0.648648648648649,0.708333333333333,0.30402
Kctd5_1013,0.863636363636364,0.722222222222222,0.089325
Kctd5_1067,0.625,0.466666666666667,0.126646
Kctd5_1111,0.541666666666667,0.46875,0.306892
Kctd5_1193,0.76,0.432432432432432,0.00360300000000002
Kctd5_1333,0.653846153846154,0.710526315789474,0.313619
Kctd5_1426,0.692307692307692,0.634146341463415,0.312981
Kdelr1_800,0.848484848484849,0.708333333333333,0.089319
Kdelr2_1040,0.551724137931034,0.481481481481481,0.306295
Kdm1a_2834,0.914285714285714,0.85,0.133732
Kdm1a_2914,0.816901408450704,0.833333333333333,0.382347
Kdm2b_4136,0.354838709677419,0.59375,0.026915
Kdm2b_4189,0.878048780487805,0.944444444444444,0.15531
Kdm2b_4240,0.666666666666667,0.757575757575758,0.195748
Kdm2b_4248,0.6875,0.777777777777778,0.21866
Kdm2b_4366,0.741935483870968,0.76,0.431358
Kdm3a_2056,0.617647058823529,0.676470588235294,0.351093
Kdm3a_4259,0.85,0.907692307692308,0.165788
Kdm3a_4306,0.527272727272727,0.527272727272727,0.023221
Kdm3a_4651,0.811320754716981,0.696428571428571,0.0727719999999999
Kdm3b_5491,0.538461538461538,0.4375,0.229394
Kdm3b_5569,0.478260869565217,0.533333333333333,0.344314
Kdm3b_6016,0.392857142857143,0.333333333333333,0.315323
Kdm3b_6044,0.766666666666667,0.567567567567568,0.0407189999999999
Kdm3b_6247,0.392857142857143,0.486486486486487,0.222851
Kdm3b_6336,0.481481481481481,0.628571428571429,0.125177
Kdm5b_2995,0.696428571428571,0.836734693877551,0.042647
Kdm5b_3949,0.569230769230769,0.5,0.219038
